episode,timestep,reward
7892,768800,-25.35
7894,769000,-23.2
7896,769200,-26.05
7898,769400,-29.3
7900,769600,-29.3
7902,769800,-31.9
7904,770000,-18.25
7906,770200,-26.05
7908,770400,-16.95
7910,770600,-20.85
7912,770800,-27.35
7914,771000,-22.15
7916,771200,-24.1
7919,771400,-17.1
7921,771600,-27.35
7923,771800,-22.8
7925,772000,-39.05
7927,772200,-22.5
7929,772400,-26.05
7931,772600,-21.5
7933,772800,-27.35
7935,773000,-31.9
7937,773200,-23.45
7939,773400,-22.75
7942,773600,-22.3
7944,773800,-31.9
7946,774000,-30.6
7948,774200,-27.35
7950,774400,-18.9
7952,774600,-20.85
7954,774800,-28.0
7956,775000,-20.85
7958,775200,-24.75
7960,775400,-21.55
7962,775600,-29.95
7964,775800,-27.35
7966,776000,-22.8
7969,776200,-18.6333
7971,776400,-27.35
7973,776600,-22.15
7975,776800,-19.25
7978,777000,-15.8667
7980,777200,-29.95
7982,777400,-18.65
7984,777600,-23.45
7986,777800,-26.05
7988,778000,-29.95
7990,778200,-32.55
7992,778400,-23.45
7994,778600,-35.15
7996,778800,-41.65
7998,779000,-28.0
8000,779200,-30.6
8002,779400,-22.65
8004,779600,-31.25
8007,779800,-25.8
8009,780000,-29.3
8011,780200,-30.6
8013,780400,-31.9
8015,780600,-17.6
8017,780800,-27.95
8019,781000,-24.4
8021,781200,-29.3
8024,781400,-22.2
8026,781600,-27.35
8028,781800,-26.05
8030,782000,-22.8
8032,782200,-24.75
8034,782400,-35.15
8036,782600,-28.65
8038,782800,-21.5
8040,783000,-26.7
8042,783200,-25.15
8044,783400,-27.35
8046,783600,-29.3
8048,783800,-29.3
8050,784000,-28.0
8052,784200,-34.5
8054,784400,-35.8
8056,784600,-27.35
8058,784800,-24.1
8060,785000,-33.2
8062,785200,-24.1
8064,785400,-30.6
8066,785600,-41.0
8068,785800,-33.2
8070,786000,-27.35
8072,786200,-34.5
8074,786400,-24.1
8076,786600,-33.2
8078,786800,-28.65
8080,787000,-24.75
8082,787200,-31.9
8085,787400,-16.2667
8087,787600,-25.4
8089,787800,-31.9
8091,788000,-27.35
8093,788200,-21.15
8095,788400,-14.5
8097,788600,-33.85
8099,788800,-26.05
8101,789000,-25.4
8103,789200,-35.8
8105,789400,-41.65
8107,789600,-17.45
8109,789800,-41.0
8111,790000,-24.1
8113,790200,-21.5
8116,790400,-27.2667
8118,790600,-30.6
8120,790800,-25.4
8122,791000,-24.45
8124,791200,-22.8
8126,791400,-31.25
8128,791600,-20.05
8130,791800,-23.45
8132,792000,-15.6
8135,792200,-22.5
8137,792400,-19.3
8139,792600,-26.7
8141,792800,-24.1
8143,793000,-26.05
8145,793200,-12.6
8147,793400,-30.6
8150,793600,-20.9333
8152,793800,-24.75
8154,794000,-31.25
8156,794200,-18.3
8158,794400,-26.7
8160,794600,-28.0
8162,794800,-15.85
8164,795000,-28.0
8166,795200,-24.1
8168,795400,-27.35
8170,795600,-24.1
8173,795800,-13.9667
8175,796000,-18.55
8177,796200,-21.7
8179,796400,-27.35
8181,796600,-28.3
8183,796800,-25.4
8186,797000,-17.6
8188,797200,-37.1
8190,797400,-31.9
8192,797600,-28.65
8194,797800,-18.45
8196,798000,-21.5
8198,798200,-26.7
8200,798400,-24.75
8202,798600,-29.3
8205,798800,-24.3667
8207,799000,-33.85
8209,799200,-30.3
8211,799400,-20.85
8213,799600,-31.25
8215,799800,-29.95
8217,800000,-25.4
8219,800200,-31.9
8221,800400,-15.3
8223,800600,-21.5
8225,800800,-28.0
8227,801000,-27.35
8229,801200,-19.55
8231,801400,-44.9
8234,801600,-26.2333
8236,801800,-34.5
8238,802000,-35.8
8240,802200,-19.25
8242,802400,-30.6
8244,802600,-26.05
8246,802800,-23.45
8248,803000,-23.45
8250,803200,-27.05
8252,803400,-32.55
8254,803600,-21.5
8256,803800,-24.1
8258,804000,-24.75
8260,804200,-22.8
8262,804400,-15.75
8264,804600,-20.85
8266,804800,-25.4
8269,805000,-21.7
8271,805200,-24.75
8273,805400,-29.95
8275,805600,-28.0
8277,805800,-13.7
8279,806000,-29.3
8281,806200,-31.9
8284,806400,-28.3333
8286,806600,-33.85
8288,806800,-29.3
8290,807000,-28.0
8292,807200,-36.45
8294,807400,-19.65
8296,807600,-14.9
8298,807800,-29.95
8300,808000,-29.3
8302,808200,-24.9
8304,808400,-30.6
8306,808600,-19.75
8308,808800,-24.1
8310,809000,-24.75
8312,809200,-19.95
8315,809400,-20.3333
8317,809600,-31.25
8319,809800,-18.25
8321,810000,-28.0
8323,810200,-24.1
8325,810400,-28.65
8327,810600,-28.0
8329,810800,-17.45
8331,811000,-32.55
8333,811200,-24.05
8335,811400,-20.2
8337,811600,-24.1
8339,811800,-37.75
8341,812000,-17.55
8343,812200,-26.05
8345,812400,-28.65
8347,812600,-25.4
8349,812800,-29.95
8351,813000,-26.7
8353,813200,-24.75
8355,813400,-24.75
8357,813600,-15.0
8359,813800,-22.15
8362,814000,-21.5
8364,814200,-29.3
8366,814400,-33.2
8368,814600,-32.55
8370,814800,-31.25
8372,815000,-24.1
8374,815200,-35.15
8376,815400,-23.45
8378,815600,-24.75
8380,815800,-20.8
8382,816000,-24.1
8384,816200,-22.8
8386,816400,-28.0
8388,816600,-27.35
8390,816800,-30.6
8392,817000,-23.45
8394,817200,-21.15
8396,817400,-28.0
8398,817600,-26.05
8400,817800,-22.8
8402,818000,-29.95
8404,818200,-28.65
8406,818400,-25.4
8408,818600,-24.75
8410,818800,-31.9
8412,819000,-13.5
8414,819200,-24.1
8416,819400,-26.05
8418,819600,-28.0
8421,819800,-23.3667
8423,820000,-16.25
8425,820200,-24.75
8427,820400,-17.5
8430,820600,-22.2333
8432,820800,-26.05
8434,821000,-24.1
8436,821200,-32.55
8438,821400,-26.7
8440,821600,-24.75
8442,821800,-26.05
8444,822000,-22.8
8446,822200,-18.0
8448,822400,-26.7
8450,822600,-29.3
8452,822800,-26.7
8454,823000,-31.9
8456,823200,-29.95
8458,823400,-29.15
8460,823600,-27.35
8462,823800,-30.6
8464,824000,-22.1
8466,824200,-28.65
8468,824400,-24.1
8470,824600,-26.05
8473,824800,-22.1
8475,825000,-28.0
8477,825200,-20.2
8479,825400,-42.3
8481,825600,-22.8
8483,825800,-28.65
8485,826000,-27.6
8487,826200,-23.05
8489,826400,-22.45
8491,826600,-26.05
8493,826800,-23.45
8495,827000,-25.2
8497,827200,-18.25
8499,827400,-32.55
8501,827600,-24.1
8503,827800,-22.3
8506,828000,-26.5667
8508,828200,-19.95
8510,828400,-28.0
8512,828600,-22.9
8515,828800,-19.2333
8517,829000,-29.95
8519,829200,-35.15
8521,829400,-29.95
8523,829600,-28.65
8525,829800,-29.3
8527,830000,-26.7
8529,830200,-32.55
8531,830400,-26.7
8533,830600,-25.4
8535,830800,-28.0
8537,831000,-23.45
8539,831200,-9.75
8541,831400,-24.1
8543,831600,-25.4
8545,831800,-26.7
8547,832000,-26.7
8549,832200,-24.75
8551,832400,-22.4
8553,832600,-25.4
8555,832800,-29.95
8557,833000,-24.75
8559,833200,-22.8
8561,833400,-31.25
8563,833600,-22.15
8565,833800,-31.9
8567,834000,-24.75
8569,834200,-24.1
8571,834400,-19.55
8574,834600,-17.6
8576,834800,-31.9
8578,835000,-17.9
8580,835200,-23.3
8582,835400,-27.35
8584,835600,-26.05
8586,835800,-24.75
8588,836000,-29.95
8590,836200,-26.7
8592,836400,-24.1
8594,836600,-33.85
8596,836800,-26.7
8598,837000,-19.25
8600,837200,-27.35
8602,837400,-22.15
8604,837600,-27.35
8606,837800,-24.1
8608,838000,-23.45
8610,838200,-26.05
8612,838400,-29.95
8614,838600,-33.85
8616,838800,-32.55
8618,839000,-28.0
8620,839200,-29.95
8622,839400,-25.4
8624,839600,-33.2
8627,839800,-24.1333
8629,840000,-37.1
8631,840200,-20.2
8633,840400,-24.75
8635,840600,-33.2
8637,840800,-31.9
8639,841000,-16.9
8641,841200,-33.2
8643,841400,-25.4
8645,841600,-28.65
8647,841800,-28.65
8649,842000,-28.65
8652,842200,-19.5333
8654,842400,-13.95
8656,842600,-17.0
8658,842800,-33.85
8660,843000,-27.35
8662,843200,-29.3
8665,843400,-10.2667
8668,843600,-17.1667
8670,843800,-35.15
8672,844000,-24.1
8674,844200,-29.95
8677,844400,-24.9333
8679,844600,-21.6
8681,844800,-33.2
8683,845000,-18.9
8685,845200,-22.8
8687,845400,-26.05
8689,845600,-28.65
8691,845800,-23.45
8693,846000,-34.5
8695,846200,-28.65
8697,846400,-22.15
8699,846600,-23.45
8701,846800,-26.7
8703,847000,-25.4
8705,847200,-37.75
8707,847400,-29.3
8709,847600,-24.1
8711,847800,-24.75
8713,848000,-22.6
8715,848200,-26.7
8717,848400,-29.95
8719,848600,-28.65
8721,848800,-31.9
8723,849000,-21.5
8725,849200,-37.75
8727,849400,-41.65
8729,849600,-32.55
8731,849800,-24.1
8733,850000,-23.45
8735,850200,-26.05
8737,850400,-24.75
8739,850600,-20.2
8741,850800,-27.35
8743,851000,-25.9
8746,851200,-10.5
8748,851400,-19.35
8750,851600,-23.1
8752,851800,-24.75
8754,852000,-24.1
8757,852200,-22.5333
8759,852400,-28.0
8761,852600,-26.7
8763,852800,-27.35
8765,853000,-31.25
8767,853200,-23.15
8769,853400,-39.7
8771,853600,-15.2
8773,853800,-27.35
8775,854000,-33.2
8777,854200,-20.0
8779,854400,-22.8
8781,854600,-26.05
8784,854800,-22.3333
8786,855000,-28.65
8788,855200,-38.4
8790,855400,-33.85
8792,855600,-23.45
8794,855800,-18.9
8796,856000,-18.35
8798,856200,-41.0
8800,856400,-33.85
8802,856600,-33.85
8804,856800,-26.7
8806,857000,-25.4
8808,857200,-25.4
8810,857400,-18.9
8812,857600,-40.35
8814,857800,-24.75
8816,858000,-27.35
8818,858200,-30.6
8820,858400,-18.25
8822,858600,-28.65
8824,858800,-26.05
8826,859000,-26.7
8828,859200,-14.0
8830,859400,-21.55
8832,859600,-25.4
8834,859800,-28.0
8837,860000,-20.1
8839,860200,-20.65
8842,860400,-15.8667
8844,860600,-26.7
8846,860800,-29.3
8848,861000,-29.95
8850,861200,-17.0
8853,861400,-18.2
8855,861600,-28.65
8857,861800,-20.1
8859,862000,-26.7
8861,862200,-31.25
8863,862400,-28.65
8865,862600,-22.15
8867,862800,-24.75
8869,863000,-22.5
8871,863200,-25.4
8873,863400,-26.05
8875,863600,-26.05
8877,863800,-29.95
8879,864000,-24.1
8881,864200,-28.65
8883,864400,-25.4
8885,864600,-20.85
8887,864800,-22.8
8889,865000,-24.75
8891,865200,-33.2
8893,865400,-19.4
8896,865600,-26.9333
8898,865800,-24.1
8900,866000,-31.9
8902,866200,-23.45
8904,866400,-30.6
8907,866600,-18.8
8909,866800,-16.4
8911,867000,-17.7
8914,867200,-16.0667
8916,867400,-25.4
8918,867600,-33.85
8920,867800,-30.6
8922,868000,-23.45
8925,868200,-21.0333
8927,868400,-22.15
8929,868600,-28.65
8931,868800,-22.8
8933,869000,-34.5
8935,869200,-22.2
8937,869400,-29.95
8939,869600,-23.45
8941,869800,-34.5
8943,870000,-24.75
8945,870200,-28.65
8947,870400,-18.9
8949,870600,-22.15
8951,870800,-42.95
8953,871000,-20.85
8955,871200,-22.8
8957,871400,-26.7
8959,871600,-24.1
8961,871800,-24.75
8963,872000,-28.0
8965,872200,-26.7
8967,872400,-18.15
8969,872600,-22.15
8971,872800,-29.95
8973,873000,-28.0
8975,873200,-29.3
8977,873400,-34.5
8979,873600,-24.75
8981,873800,-39.7
8983,874000,-22.8
8985,874200,-31.9
8987,874400,-21.05
8989,874600,-31.9
8991,874800,-31.25
8993,875000,-36.45
8996,875200,-19.4
8998,875400,-36.45
9000,875600,-38.4
9002,875800,-29.95
9004,876000,-22.8
9007,876200,-15.3
9009,876400,-28.0
9012,876600,-9.7
9014,876800,-28.65
9016,877000,-24.1
9018,877200,-29.95
9020,877400,-26.7
9022,877600,-29.3
9024,877800,-38.4
9026,878000,-20.7
9028,878200,-24.1
9030,878400,-27.35
9032,878600,-15.45
9035,878800,-23.7667
9037,879000,-24.75
9040,879200,-13.2667
9042,879400,-26.7
9044,879600,-22.4
9046,879800,-19.55
9048,880000,-30.6
9050,880200,-22.5
9052,880400,-30.6
9054,880600,-26.05
9056,880800,-39.7
9058,881000,-26.05
9060,881200,-29.95
9063,881400,-22.8
9065,881600,-27.35
9067,881800,-29.95
9069,882000,-24.75
9071,882200,-24.1
9073,882400,-25.8
9075,882600,-17.65
9077,882800,-38.4
9079,883000,-18.85
9081,883200,-24.75
9083,883400,-28.0
9085,883600,-27.35
9087,883800,-30.6
9089,884000,-24.1
9091,884200,-29.95
9093,884400,-24.1
9095,884600,-26.05
9097,884800,-18.9
9099,885000,-26.05
9101,885200,-31.9
9103,885400,-29.95
9105,885600,-28.0
9107,885800,-23.45
9109,886000,-31.25
9111,886200,-24.75
9114,886400,-18.7333
9116,886600,-27.35
9118,886800,-26.7
9120,887000,-27.35
9122,887200,-22.8
9124,887400,-25.4
9126,887600,-33.85
9128,887800,-22.15
9130,888000,-25.4
9132,888200,-22.8
9134,888400,-31.9
9136,888600,-31.25
9138,888800,-16.4
9140,889000,-24.1
9142,889200,-26.7
9145,889400,-24.7667
9147,889600,-28.0
9149,889800,-22.8
9151,890000,-31.25
9154,890200,-12.4
9156,890400,-24.75
9158,890600,-25.4
9160,890800,-15.35
9162,891000,-27.35
9164,891200,-21.5
9166,891400,-20.2
9169,891600,-17.1333
9171,891800,-26.05
9173,892000,-27.85
9175,892200,-29.3
9177,892400,-28.65
9179,892600,-26.05
9181,892800,-14.8
9183,893000,-32.55
9185,893200,-31.25
9188,893400,-17.8667
9190,893600,-27.35
9192,893800,-24.75
9194,894000,-32.55
9196,894200,-29.95
9198,894400,-29.95
9200,894600,-28.65
9202,894800,-28.65
9204,895000,-25.4
9206,895200,-30.6
9208,895400,-28.65
9210,895600,-29.3
9212,895800,-26.05
9214,896000,-24.85
9216,896200,-28.9
9218,896400,-29.95
9220,896600,-26.05
9222,896800,-31.25
9224,897000,-22.15
9226,897200,-29.95
9228,897400,-25.4
9230,897600,-35.8
9232,897800,-14.2
9234,898000,-26.05
9236,898200,-34.5
9238,898400,-24.1
9240,898600,-24.75
9242,898800,-30.6
9244,899000,-40.35
9246,899200,-24.75
9248,899400,-23.45
9250,899600,-33.2
9252,899800,-23.45
9254,900000,-22.8
9256,900200,-31.9
9258,900400,-20.65
9260,900600,-23.45
9262,900800,-20.85
9265,901000,-21.9333
9267,901200,-37.1
9269,901400,-29.95
9271,901600,-30.6
9273,901800,-33.85
9275,902000,-12.3
9277,902200,-18.6
9279,902400,-19.55
9281,902600,-37.1
9283,902800,-20.2
9286,903000,-16.3
9288,903200,-30.6
9290,903400,-29.3
9292,903600,-35.15
9294,903800,-25.4
9296,904000,-22.15
9298,904200,-35.8
9300,904400,-27.35
9302,904600,-36.45
9304,904800,-35.15
9307,905000,-13.3
9309,905200,-19.55
9311,905400,-14.95
9313,905600,-26.7
9315,905800,-18.9
9317,906000,-25.4
9319,906200,-25.4
9321,906400,-16.95
9323,906600,-12.8
9325,906800,-22.8
9328,907000,-21.9333
9330,907200,-24.75
9332,907400,-26.7
9334,907600,-30.05
9336,907800,-27.35
9338,908000,-28.65
9340,908200,-26.05
9342,908400,-26.05
9344,908600,-24.75
9346,908800,-22.8
9348,909000,-18.9
9350,909200,-33.2
9352,909400,-25.4
9354,909600,-25.4
9356,909800,-24.1
9358,910000,-25.4
9360,910200,-31.25
9362,910400,-24.1
9364,910600,-29.3
9366,910800,-28.65
9368,911000,-25.4
9370,911200,-22.15
9372,911400,-34.5
9374,911600,-26.7
9376,911800,-28.65
9378,912000,-20.2
9380,912200,-39.05
9382,912400,-22.8
9384,912600,-22.8
9386,912800,-32.55
9388,913000,-24.1
9390,913200,-33.85
9392,913400,-23.75
9394,913600,-21.45
9396,913800,-17.6
9398,914000,-34.5
9400,914200,-27.35
9402,914400,-25.4
9404,914600,-24.75
9406,914800,-28.0
9408,915000,-24.1
9410,915200,-32.55
9412,915400,-24.1
9414,915600,-29.95
9416,915800,-25.4
9418,916000,-23.45
9420,916200,-24.0
9422,916400,-20.65
9425,916600,-22.1333
9427,916800,-26.7
9429,917000,-28.0
9431,917200,-21.5
9433,917400,-22.8
9435,917600,-21.05
9437,917800,-27.35
9439,918000,-19.25
9441,918200,-32.55
9443,918400,-26.7
9445,918600,-25.4
9447,918800,-26.7
9450,919000,-14.7
9452,919200,-18.85
9454,919400,-34.5
9457,919600,-17.1667
9459,919800,-29.95
9461,920000,-22.8
9463,920200,-6.6
9465,920400,-25.4
9467,920600,-35.15
9469,920800,-29.3
9472,921000,-24.2
9474,921200,-26.7
9476,921400,-29.95
9478,921600,-26.7
9480,921800,-29.3
9482,922000,-24.75
9484,922200,-26.05
9486,922400,-20.2
9488,922600,-29.3
9490,922800,-23.45
9492,923000,-21.5
9494,923200,-29.3
9496,923400,-31.25
9498,923600,-39.05
9500,923800,-34.5
9502,924000,-35.8
9504,924200,-24.75
9506,924400,-24.1
9508,924600,-24.1
9510,924800,-26.7
9512,925000,-22.15
9514,925200,-31.9
9516,925400,-15.55
9518,925600,-31.9
9521,925800,-17.4
9523,926000,-26.05
9525,926200,-37.1
9527,926400,-29.95
9529,926600,-35.15
9531,926800,-26.7
9533,927000,-24.75
9535,927200,-15.8
9537,927400,-28.0
9539,927600,-19.55
9541,927800,-25.4
9544,928000,-16.1667
9546,928200,-22.8
9548,928400,-20.35
9550,928600,-28.65
9552,928800,-22.15
9554,929000,-25.4
9556,929200,-24.1
9559,929400,-24.5667
9561,929600,-22.7
9563,929800,-44.9
9565,930000,-19.55
9567,930200,-35.15
9569,930400,-10.3
9571,930600,-21.5
9573,930800,-21.05
9575,931000,-27.35
9577,931200,-25.4
9579,931400,-26.7
9582,931600,-19.4
9584,931800,-29.3
9586,932000,-19.55
9588,932200,-22.8
9590,932400,-21.25
9592,932600,-22.15
9594,932800,-26.05
9596,933000,-28.0
9598,933200,-29.95
9600,933400,-27.35
9602,933600,-29.95
9604,933800,-22.3
9606,934000,-31.25
9608,934200,-25.4
9610,934400,-35.8
9612,934600,-35.15
9614,934800,-32.55
9616,935000,-36.45
9618,935200,-29.3
9620,935400,-29.3
9622,935600,-31.85
9624,935800,-28.65
9626,936000,-28.65
9628,936200,-25.4
9630,936400,-34.5
9632,936600,-36.45
9635,936800,-21.0667
9637,937000,-30.6
9639,937200,-22.8
9641,937400,-17.6
9643,937600,-31.9
9645,937800,-24.1
9647,938000,-22.15
9649,938200,-29.3
9651,938400,-31.25
9653,938600,-23.45
9655,938800,-26.05
9657,939000,-21.35
9659,939200,-28.65
9661,939400,-33.2
9663,939600,-19.6
9665,939800,-25.4
9667,940000,-22.15
9669,940200,-28.0
9671,940400,-30.6
9673,940600,-31.9
9675,940800,-28.65
9677,941000,-28.65
9679,941200,-14.9
9681,941400,-25.4
9683,941600,-28.65
9685,941800,-21.2
9687,942000,-31.25
9690,942200,-21.2
9692,942400,-32.55
9694,942600,-9.0
9696,942800,-26.7
9698,943000,-20.85
9700,943200,-35.15
9702,943400,-29.3
9704,943600,-33.2
9706,943800,-23.55
9708,944000,-26.05
9710,944200,-27.35
9712,944400,-31.25
9714,944600,-21.5
9717,944800,-13.3
9719,945000,-28.0
9721,945200,-20.55
9723,945400,-27.35
9725,945600,-30.6
9727,945800,-15.3
9729,946000,-32.55
9732,946200,-16.8
9734,946400,-28.0
9736,946600,-22.15
9738,946800,-34.5
9740,947000,-22.15
9742,947200,-22.8
9744,947400,-29.3
9746,947600,-26.7
9748,947800,-20.2
9750,948000,-25.4
9753,948200,-29.3333
9755,948400,-33.85
9757,948600,-17.75
9759,948800,-33.85
9761,949000,-16.6
9763,949200,-34.5
9765,949400,-20.85
9767,949600,-18.25
9769,949800,-29.95
9771,950000,-25.4
9773,950200,-18.9
9775,950400,-22.15
9777,950600,-26.7
9779,950800,-23.45
9781,951000,-28.0
9783,951200,-24.1
9785,951400,-22.8
9788,951600,-23.4
9790,951800,-35.8
9792,952000,-39.05
9794,952200,-25.4
9796,952400,-20.85
9798,952600,-29.3
9800,952800,-20.85
9802,953000,-15.2
9804,953200,-23.25
9806,953400,-29.95
9808,953600,-23.45
9811,953800,-29.8
9813,954000,-29.3
9815,954200,-21.5
9817,954400,-31.25
9819,954600,-30.6
9821,954800,-28.0
9823,955000,-26.05
9825,955200,-25.4
9827,955400,-22.15
9829,955600,-24.75
9831,955800,-28.0
9833,956000,-28.0
9835,956200,-19.8
9837,956400,-26.7
9839,956600,-12.2
9841,956800,-25.4
9844,957000,-25.4333
9846,957200,-26.7
9848,957400,-27.35
9850,957600,-23.45
9852,957800,-31.9
9854,958000,-18.9
9856,958200,-14.45
9859,958400,-16.8333
9861,958600,-26.7
9863,958800,-24.75
9865,959000,-40.35
9867,959200,-27.35
9869,959400,-27.35
9871,959600,-22.8
9873,959800,-19.6
9875,960000,-28.65
9878,960200,-12.5667
9880,960400,-27.35
9882,960600,-20.45
9884,960800,-23.45
9886,961000,-29.3
9888,961200,-26.05
9890,961400,-19.9
9892,961600,-30.6
9894,961800,-27.35
9896,962000,-24.75
9898,962200,-38.4
9900,962400,-26.7
9902,962600,-31.25
9904,962800,-23.45
9906,963000,-24.75
9908,963200,-26.05
9910,963400,-26.05
9912,963600,-30.6
9914,963800,-29.95
9916,964000,-26.7
9919,964200,-20.8
9921,964400,-24.1
9923,964600,-14.5
9926,964800,-19.9
